id,airport_ref,airport_ident,length_ft,width_ft,surface,lighted,closed,le_ident,le_latitude_deg,le_longitude_deg,le_elevation_ft,le_heading_degT,le_displaced_threshold_ft,he_ident,he_latitude_deg,he_longitude_deg,he_elevation_ft,he_heading_degT,he_displaced_threshold_ft
245809,3796,KPWM,7200.0,150.0,ASP,1,0,11,43.64590072631836,-70.32610321044922,77.0,95,,29,43.64400100708008,-70.29900360107422,43.0,275,
245810,3796,KPWM,5001.0,150.0,ASP,1,0,18,43.65449905395508,-70.30729675292969,45.0,163,,36,43.641300201416016,-70.3019027709961,47.0,343,
242384,3797,KPWT,6000.0,150.0,ASP,1,0,02,47.48329925537109,-122.77100372314452,444.0,33,,20,47.49720001220703,-122.75800323486328,441.0,213,
242385,3797,KPWT,5122.0,150.0,ASP,0,1,16,47.49919891357422,-122.75499725341795,,179,,34,47.48500061035156,-122.75499725341795,,359,
241928,20897,KPXE,5002.0,100.0,ASP,1,0,18,32.51739883422852,-83.76740264892578,419.0,179,,36,32.503700256347656,-83.76730346679688,412.0,359,
245930,20899,KPYG,3395.0,60.0,ASP,1,0,05,34.739200592041016,-80.34950256347656,550.0,50,,23,34.74509811401367,-80.3407974243164,575.0,230,
243975,20900,KPYM,4349.0,75.0,ASP,1,0,06,41.90420150756836,-70.73650360107422,135.0,40,,24,41.91339874267578,-70.72630310058594,147.0,220,
243976,20900,KPYM,3351.0,75.0,ASP,1,0,15,41.912200927734375,-70.7301025390625,145.0,130,,33,41.90629959106445,-70.72059631347656,130.0,310,
239821,20901,KPYN,3300.0,60.0,ASP,1,0,03,37.122501373291016,-90.7155990600586,,30,,21,37.13059997558594,-90.70970153808594,,210,
257308,43022,KPYP,5500.0,100.0,ASPH,0,0,07,34.08649826049805,-85.61820220947266,585.0,63,,25,34.09339904785156,-85.60199737548828,595.0,243,
240297,20902,KPYX,3280.0,144.0,GRS,0,0,04,36.40660095214844,-100.75900268554688,2915.0,51,,22,36.41230010986328,-100.75,2915.0,231,
240298,20902,KPYX,5700.0,75.0,ASP,1,0,17,36.422698974609375,-100.75,2915.0,180,,35,36.40710067749024,-100.75,2915.0,360,
244333,20903,KPZQ,4105.0,75.0,ASP,1,0,09,45.40689849853516,-83.8208999633789,669.0,88,220.0,27,45.40729904174805,-83.80490112304688,670.0,268,380.0
237294,5635,KR-1080,5118.0,100.0,ASP,0,0,05,38.13710021972656,128.59300231933594,92.0,38,,23,38.14810180664063,128.60400390625,33.0,218,
237343,3805,KR-1085,2000.0,60.0,ASP,0,0,14,36.11399841308594,127.10099792480467,,130,,32,36.110599517822266,127.1060028076172,,310,
237346,3808,KR-1086,1200.0,50.0,GRE,0,0,08,36.1796989440918,127.83100128173828,,70,,26,36.18080139160156,127.83499908447266,,250,
237350,3812,KR-1087,1650.0,50.0,GRE,0,0,17,37.64580154418945,127.14800262451172,,162,,35,37.64149856567383,127.1500015258789,,342,
237356,3817,KR-1088,1155.0,40.0,GRE,0,0,05,38.017799377441406,126.9749984741211,128.0,47,,23,38.02000045776367,126.97799682617188,138.0,227,
237358,3819,KR-1089,1500.0,90.0,GRE,0,0,12,38.02510070800781,127.1050033569336,,117,,30,38.02320098876953,127.10900115966795,,297,
237360,3821,KR-1090,1970.0,60.0,GRE,0,0,16,38.20059967041016,127.22100067138672,,148,,34,38.1963996887207,127.2239990234375,,328,
237374,3831,KR-1091,1600.0,50.0,GVL,0,0,14,35.85810089111328,129.2100067138672,,132,,32,35.855098724365234,129.21400451660156,,312,
237376,3836,KR-1092,1249.0,100.0,CON,0,0,04,35.25680160522461,128.62399291992188,,38,,22,35.259498596191406,128.6269989013672,,218,
241549,20905,KR47,4455.0,65.0,ASP,1,0,09,41.102500915527344,-84.05989837646484,,84,,27,41.10369873046875,-84.0438003540039,,264,
244595,20906,KR49,3498.0,60.0,ASP,1,0,17,48.72299957275391,-118.65599822998048,,187,,35,48.7134017944336,-118.65699768066406,,7,
244126,20907,KRAC,6556.0,100.0,CON,1,0,04,42.75439834594727,-87.82029724121094,667.0,37,715.0,22,42.768798828125,-87.80570220947266,665.0,217,770.0
244127,20907,KRAC,4423.0,100.0,ASP,1,0,14,42.76480102539063,-87.82119750976562,670.0,132,807.0,32,42.75669860839844,-87.80889892578125,658.0,312,
244998,3837,KRAL,5401.0,100.0,ASP,1,0,09,33.95389938354492,-117.4520034790039,760.0,103,,27,33.95050048828125,-117.43499755859376,818.0,283,
244999,3837,KRAL,2851.0,48.0,ASP,1,0,16,33.9552001953125,-117.4489974975586,774.0,179,,34,33.94729995727539,-117.447998046875,751.0,359,
243538,3838,KRAP,3601.0,75.0,ASP,1,0,05,44.04790115356445,-103.06400299072266,3173.0,62,,23,44.0525016784668,-103.052001953125,3204.0,242,
243539,3838,KRAP,8701.0,150.0,CON,1,0,14,44.05379867553711,-103.06500244140624,3191.0,152,,32,44.03279876708984,-103.04900360107422,3143.0,332,
244654,20908,KRAS,3482.0,70.0,ASP,1,0,12,27.814599990844727,-97.09310150146484,5.0,125,,30,27.80900001525879,-97.08439636230467,5.0,305,
240139,20909,KRAW,3300.0,60.0,CON,1,0,18,38.351600646972656,-93.3458023071289,,183,,36,38.34249877929688,-93.34639739990234,,3,
245955,20910,KRBD,6451.0,150.0,PEM,1,0,13,32.68730163574219,-96.87640380859376,655.0,135,,31,32.674800872802734,-96.86160278320312,646.0,315,
245956,20910,KRBD,3800.0,150.0,PEM,1,0,17,32.68579864501953,-96.8667984008789,651.0,180,,35,32.67539978027344,-96.8667984008789,659.0,0,
243382,20911,KRBE,2250.0,120.0,GRE,0,0,02,42.57170104980469,-99.57440185546876,2343.0,35,,20,42.576698303222656,-99.5696029663086,2341.0,215,
243383,20911,KRBE,4698.0,75.0,CON,1,0,13,42.57469940185547,-99.57389831542967,2344.0,141,,31,42.564701080322266,-99.56289672851562,2349.0,321,
240870,20912,KRBG,4601.0,100.0,ASP,1,0,16,43.24509811401367,-123.3560028076172,524.0,180,700.0,34,43.23249816894531,-123.3560028076172,504.0,360,371.0
241916,3839,KRBL,5700.0,100.0,ASP,1,0,15,40.15829849243164,-122.25399780273438,345.0,168,,33,40.14300155639648,-122.25,341.0,348,
241131,20913,KRBM,5000.0,75.0,ASP,1,0,04,34.84479904174805,-92.3053970336914,587.0,39,,22,34.855499267578125,-92.2947998046875,557.0,219,
242530,20914,KRBO,3700.0,75.0,ASP,1,0,13,27.782100677490234,-97.6946029663086,79.0,135,,31,27.774999618530277,-97.6865005493164,77.0,315,
243525,20915,KRBW,6002.0,100.0,PEM,1,0,05,32.91569900512695,-80.64530181884766,89.0,44,,23,32.9276008605957,-80.63169860839844,101.0,224,
243526,20915,KRBW,5408.0,150.0,PEM,0,0,09,32.920799255371094,-80.64939880371094,81.0,89,,27,32.92110061645508,-80.63179779052734,92.0,269,
243527,20915,KRBW,5705.0,100.0,PEM,0,0,17,32.928001403808594,-80.64510345458984,82.0,166,,35,32.91279983520508,-80.6404037475586,92.0,346,
242715,3840,KRCA,13497.0,300.0,CON,1,0,13,44.15919876098633,-103.12100219726562,3279.0,138,,31,44.13159942626953,-103.08699798583984,3181.0,318,
